SESSION START,NAME,SCENARIO,CURRENT SCENARIO VERSION,SCENARIO VERSION PLAYED,SESSION ID#,ACTION TIMESTAMP (SECS AFTER START),ACTION TITLE
08/01/2024 12:49,Paeds Account 7,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367121,615,background option 4
08/01/2024 12:49,Paeds Account 7,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367121,616,assessment option 2
08/01/2024 12:49,Paeds Account 7,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367121,616,assessment option 3
08/01/2024 12:49,Paeds Account 7,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367121,616,assessment option 4
08/01/2024 12:49,Paeds Account 7,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367121,616,assessment option 5
08/01/2024 12:49,Paeds Account 7,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367121,616,recommendation option 4
08/01/2024 12:50,Paeds Account 7,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367121,642,e-prescription chart
08/01/2024 12:50,Paeds Account 7,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367121,673,e-prescription chart
08/01/2024 12:51,Paeds Account 7,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367121,685,through oxygen
08/01/2024 12:52,Paeds Account 7,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367121,738,e-prescription chart
08/01/2024 12:52,Paeds Account 7,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367121,741,fluid prescription chart
08/01/2024 12:52,Paeds Account 7,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367121,749,paediatric asthma guidelines
08/01/2024 12:52,Paeds Account 7,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367121,772,simple face mask (10 l /min)
08/01/2024 12:52,Paeds Account 7,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367121,794,ask for tips
08/01/2024 12:53,Paeds Account 7,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367121,854,age
08/01/2024 12:53,Paeds Account 7,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367121,854,ethnic origin
08/01/2024 12:53,Paeds Account 7,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367121,854,metformin
08/01/2024 12:53,Paeds Account 7,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367121,854,gliclazide
08/01/2024 12:53,Paeds Account 7,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367121,854,insulin
08/01/2024 12:53,Paeds Account 7,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367121,854,6 months
08/01/2024 12:53,Paeds Account 7,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367121,854,12 months
08/01/2024 12:53,Paeds Account 7,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367121,854,day team on ward
08/01/2024 12:53,Paeds Account 7,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367121,854,diabetes team
08/01/2024 12:54,Paeds Account 7,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367121,861,leave scenario
08/01/2024 12:41,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,0,start scenario
08/01/2024 12:42,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,39,introduce yourself
08/01/2024 12:42,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,51,presenting complaint
08/01/2024 12:42,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,62,history of presenting complaint
08/01/2024 12:42,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,88,request an inpatient bed for patient
08/01/2024 12:43,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,94,introduce yourself
08/01/2024 12:43,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,129,ask about fever
08/01/2024 12:43,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,146,observe airway and talk to patient
08/01/2024 12:44,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,159,how are you feeling?
08/01/2024 12:44,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,167,take pulse (central)
08/01/2024 12:44,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,192,provide reassurance
08/01/2024 12:44,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,209,auscultate heart sounds
08/01/2024 12:45,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,227,ask for cardiac monitoring
08/01/2024 12:45,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,252,allergies
08/01/2024 12:45,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,261,prescribed medications
08/01/2024 12:46,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,281,observe respiratory rate and signs of respiratory distress
08/01/2024 12:46,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,322,provide reassurance
08/01/2024 12:47,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,349,auscultate lungs
08/01/2024 12:47,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,369,measure blood pressure
08/01/2024 12:47,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,388,check temperature (tympanic)
08/01/2024 12:48,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,426,insert iv access and take bloods
08/01/2024 12:48,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,438,non-rebreather mask (15 l/min)
08/01/2024 12:49,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,493,situation option 1
08/01/2024 12:49,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,493,situation option 2
08/01/2024 12:49,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,493,situation option 4
08/01/2024 12:49,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,493,background option 1
08/01/2024 12:49,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,493,background option 2
08/01/2024 12:49,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,493,background option 4
08/01/2024 12:49,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,493,assessment option 2
08/01/2024 12:49,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,493,assessment option 3
08/01/2024 12:49,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,493,assessment option 4
08/01/2024 12:49,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,493,assessment option 5
08/01/2024 12:49,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,493,recommendation option 1
08/01/2024 12:49,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,497,wash hands and apply ppe
08/01/2024 12:49,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,507,check capillary blood glucose
08/01/2024 12:50,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,534,ask for tips
08/01/2024 12:51,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,575,measure oxygen saturations & heart rate
08/01/2024 12:51,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,609,normal
08/01/2024 12:51,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,609,> 30 breaths per min
08/01/2024 12:51,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,609,severe / moderate
08/01/2024 12:51,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,609,sp o2 <95% in air and/or receiving oxygen
08/01/2024 12:51,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,609,> 120 bpm
08/01/2024 12:51,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,609,yes
08/01/2024 12:51,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,620,update carer
08/01/2024 12:52,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,631,respiratory
08/01/2024 12:52,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,650,ask for peak flow
08/01/2024 12:53,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,690,paediatric asthma guidelines
08/01/2024 12:53,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,708,call on-call doctor
08/01/2024 12:53,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,725,medication list
08/01/2024 12:54,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,767,check hydration status
08/01/2024 12:54,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,774,repeat blood pressure
08/01/2024 12:54,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,787,ask for sputum cultures
08/01/2024 12:54,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,793,ask to check child's inhaler technique
08/01/2024 12:55,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,824,e-prescription chart
08/01/2024 12:55,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,837,repeat blood pressure
08/01/2024 12:55,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,838,repeat blood pressure
08/01/2024 12:55,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,839,repeat blood pressure
08/01/2024 12:55,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,839,repeat blood pressure
08/01/2024 12:55,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,846,wetflag calculations
08/01/2024 12:56,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,871,medical history
08/01/2024 12:56,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,874,medication list
08/01/2024 12:56,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,878,e-prescription chart
08/01/2024 12:56,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,882,e-prescription chart
08/01/2024 12:56,Paeds Account 3,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367126,889,call on-call doctor
08/01/2024 12:50,Paeds Account 1,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367142,0,start scenario
08/01/2024 12:51,Paeds Account 1,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367142,74,introduce yourself
08/01/2024 12:51,Paeds Account 1,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367142,99,presenting complaint
08/01/2024 12:51,Paeds Account 1,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367142,111,history of presenting complaint
08/01/2024 12:52,Paeds Account 1,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367142,138,ask about pain
08/01/2024 12:52,Paeds Account 1,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367142,157,ask consent to examine sam
08/01/2024 12:53,Paeds Account 1,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367142,180,observe airway and talk to patient
08/01/2024 12:53,Paeds Account 1,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367142,204,provide reassurance
08/01/2024 12:53,Paeds Account 1,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367142,220,observe respiratory rate and signs of respiratory distress
08/01/2024 12:54,Paeds Account 1,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367142,255,auscultate lungs
08/01/2024 12:55,Paeds Account 1,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367142,307,take pulse (central)
08/01/2024 12:56,Paeds Account 1,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367142,364,ask for tips
08/01/2024 12:56,Paeds Account 1,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367142,402,measure oxygen saturations & heart rate
08/01/2024 12:57,Paeds Account 1,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367142,437,normal
08/01/2024 12:57,Paeds Account 1,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367142,437,> 30 breaths per min
08/01/2024 12:57,Paeds Account 1,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367142,437,severe / moderate
08/01/2024 12:57,Paeds Account 1,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367142,437,sp o2 >95% with oxygen
08/01/2024 12:57,Paeds Account 1,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367142,437,> 120 bpm
08/01/2024 12:57,Paeds Account 1,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367142,437,yes
08/01/2024 12:57,Paeds Account 1,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367142,444,non-rebreather mask (15 l/min)
08/01/2024 12:57,Paeds Account 1,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367142,460,check upper body
08/01/2024 12:58,Paeds Account 1,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367142,497,past medical history
08/01/2024 12:58,Paeds Account 1,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367142,530,past surgical history
08/01/2024 12:59,Paeds Account 1,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367142,539,allergies
08/01/2024 12:59,Paeds Account 1,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367142,548,prescribed medications
08/01/2024 12:59,Paeds Account 1,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367142,577,ask for peak flow
08/01/2024 13:00,Paeds Account 1,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367142,624,ask mother to let us give child 10 puffs of salbutamol inhaler via their own spacer
08/01/2024 13:00,Paeds Account 1,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367142,642,ask for tips
08/01/2024 13:01,Paeds Account 1,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367142,699,situation option 1
08/01/2024 13:01,Paeds Account 1,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367142,699,situation option 2
08/01/2024 13:01,Paeds Account 1,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367142,699,situation option 4
08/01/2024 13:01,Paeds Account 1,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367142,699,background option 1
08/01/2024 13:01,Paeds Account 1,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367142,699,background option 2
08/01/2024 13:01,Paeds Account 1,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367142,699,background option 4
08/01/2024 13:01,Paeds Account 1,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367142,699,assessment option 2
08/01/2024 13:01,Paeds Account 1,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367142,699,assessment option 3
08/01/2024 13:01,Paeds Account 1,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367142,699,assessment option 4
08/01/2024 13:01,Paeds Account 1,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367142,699,assessment option 5
08/01/2024 13:01,Paeds Account 1,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367142,699,recommendation option 4
08/01/2024 13:02,Paeds Account 1,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367142,727,measure blood pressure
08/01/2024 13:02,Paeds Account 1,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367142,730,check temperature (tympanic)
08/01/2024 13:02,Paeds Account 1,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,367142,755,e-prescription chart
