SESSION START,NAME,SCENARIO,CURRENT SCENARIO VERSION,SCENARIO VERSION PLAYED,SESSION ID#,ACTION TIMESTAMP (SECS AFTER START),ACTION TITLE
14/02/2024 09:44,Paeds Account 3,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388517,302,past medical history
14/02/2024 09:45,Paeds Account 3,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388517,325,update carer
14/02/2024 09:45,Paeds Account 3,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388517,344,paracetamol 240mg po (4 - 5 years)
14/02/2024 09:45,Paeds Account 3,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388517,352,check capillary blood glucose
14/02/2024 09:46,Paeds Account 3,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388517,380,end of time triggered seizure
14/02/2024 09:46,Paeds Account 3,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388517,416,check upper body
14/02/2024 09:47,Paeds Account 3,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388517,456,observe respiratory rate and signs of respiratory distress
14/02/2024 09:48,Paeds Account 3,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388517,488,ask for ecg
14/02/2024 09:48,Paeds Account 3,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388517,493,ecg result #1
14/02/2024 09:48,Paeds Account 3,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388517,524,check temperature (tympanic)
14/02/2024 09:48,Paeds Account 3,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388517,529,measure blood pressure
14/02/2024 09:49,Paeds Account 3,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388517,590,situation option 1
14/02/2024 09:49,Paeds Account 3,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388517,590,situation option 2
14/02/2024 09:49,Paeds Account 3,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388517,590,situation option 4
14/02/2024 09:49,Paeds Account 3,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388517,590,background option 1
14/02/2024 09:49,Paeds Account 3,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388517,590,background option 2
14/02/2024 09:49,Paeds Account 3,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388517,590,background option 4
14/02/2024 09:49,Paeds Account 3,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388517,590,assessment option 3
14/02/2024 09:49,Paeds Account 3,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388517,590,recommendation option 4
14/02/2024 09:50,Paeds Account 3,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388517,615,non-rebreather mask (15 l/min)
14/02/2024 09:50,Paeds Account 3,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388517,634,insert iv access and take bloods
14/02/2024 09:50,Paeds Account 3,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388517,642,ask for urine dip and culture
14/02/2024 09:51,Paeds Account 3,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388517,684,family history
14/02/2024 09:51,Paeds Account 3,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388517,695,"feeding, growth and nutrition"
14/02/2024 09:51,Paeds Account 3,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388517,710,developmental milestones
14/02/2024 09:52,Paeds Account 3,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388517,727,abdominal exam
14/02/2024 09:52,Paeds Account 3,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388517,744,auscultate lungs
14/02/2024 09:53,Paeds Account 3,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388517,791,capillary refill time (central)
14/02/2024 09:54,Paeds Account 3,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388517,855,normal
14/02/2024 09:54,Paeds Account 3,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388517,855,20 - 30 breaths per min
14/02/2024 09:54,Paeds Account 3,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388517,855,mild / none
14/02/2024 09:54,Paeds Account 3,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388517,855,sp o2 <95% in air and/or receiving oxygen
14/02/2024 09:54,Paeds Account 3,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388517,855,70 - 120 bpm
14/02/2024 09:54,Paeds Account 3,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388517,855,yes
14/02/2024 09:54,Paeds Account 3,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388517,871,do you have any questions?
14/02/2024 09:54,Paeds Account 3,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388517,878,offer a patient information leaflet
14/02/2024 09:54,Paeds Account 3,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388517,895,update on clinical plan
14/02/2024 09:55,Paeds Account 3,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388517,906,ask for tips
14/02/2024 09:55,Paeds Account 3,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388517,936,examine for lymph nodes
14/02/2024 09:55,Paeds Account 3,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388517,948,do you have any questions?
14/02/2024 09:56,Paeds Account 3,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388517,992,take throat swab
14/02/2024 09:57,Paeds Account 3,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388517,1028,examine throat
14/02/2024 09:57,Paeds Account 3,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388517,1053,call on-call doctor
14/02/2024 09:57,Paeds Account 3,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388517,1072,urine results
14/02/2024 09:58,Paeds Account 3,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388517,1088,leave scenario
14/02/2024 09:40,Paeds Account 1,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388518,0,start scenario
14/02/2024 09:41,Paeds Account 1,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388518,83,introduce yourself
14/02/2024 09:41,Paeds Account 1,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388518,100,time triggered seizure
14/02/2024 09:42,Paeds Account 1,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388518,120,check for hazards
14/02/2024 09:42,Paeds Account 1,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388518,136,look in patient's mouth with a tongue depressor
14/02/2024 09:43,Paeds Account 1,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388518,184,ask for tips
14/02/2024 09:43,Paeds Account 1,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388518,189,suction patient's airway
14/02/2024 09:43,Paeds Account 1,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388518,195,non-rebreather mask (15 l/min)
14/02/2024 09:43,Paeds Account 1,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388518,211,measure blood pressure
14/02/2024 09:43,Paeds Account 1,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388518,212,check capillary blood glucose
14/02/2024 09:44,Paeds Account 1,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388518,249,check temperature (tympanic)
14/02/2024 09:45,Paeds Account 1,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388518,284,paediatric seizure guidelines
14/02/2024 09:46,Paeds Account 1,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388518,365,situation option 1
14/02/2024 09:46,Paeds Account 1,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388518,365,situation option 2
14/02/2024 09:46,Paeds Account 1,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388518,365,situation option 4
14/02/2024 09:46,Paeds Account 1,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388518,365,background option 1
14/02/2024 09:46,Paeds Account 1,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388518,365,background option 2
14/02/2024 09:46,Paeds Account 1,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388518,365,background option 4
14/02/2024 09:46,Paeds Account 1,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388518,365,assessment option 4
14/02/2024 09:46,Paeds Account 1,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388518,365,recommendation option 4
14/02/2024 09:46,Paeds Account 1,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388518,371,look in patient's mouth with a tongue depressor
14/02/2024 09:46,Paeds Account 1,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388518,380,end of time triggered seizure
14/02/2024 09:46,Paeds Account 1,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388518,387,provide reassurance
14/02/2024 09:46,Paeds Account 1,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388518,393,update on clinical plan
14/02/2024 09:47,Paeds Account 1,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388518,428,check temperature (tympanic)
14/02/2024 09:47,Paeds Account 1,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388518,459,allergies
14/02/2024 09:48,Paeds Account 1,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388518,504,update carer
14/02/2024 09:48,Paeds Account 1,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388518,515,observe respiratory rate and signs of respiratory distress
14/02/2024 09:49,Paeds Account 1,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388518,565,take pulse (peripheral)
14/02/2024 09:50,Paeds Account 1,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388518,587,measure oxygen saturations & heart rate
14/02/2024 09:50,Paeds Account 1,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388518,618,check upper body
14/02/2024 09:51,Paeds Account 1,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388518,648,check temperature (tympanic)
14/02/2024 09:51,Paeds Account 1,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388518,668,check lower body
14/02/2024 09:51,Paeds Account 1,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388518,688,ask for ecg
14/02/2024 09:51,Paeds Account 1,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388518,693,ecg result #1
14/02/2024 09:52,Paeds Account 1,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388518,711,ask for urine dip and culture
14/02/2024 09:52,Paeds Account 1,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388518,726,urine results
14/02/2024 09:52,Paeds Account 1,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388518,744,how are you feeling?
14/02/2024 09:52,Paeds Account 1,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388518,758,update patient
14/02/2024 09:53,Paeds Account 1,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388518,785,provide reassurance
14/02/2024 09:53,Paeds Account 1,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388518,817,ask for tips
14/02/2024 09:54,Paeds Account 1,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388518,830,normal
14/02/2024 09:54,Paeds Account 1,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388518,830,20 - 30 breaths per min
14/02/2024 09:54,Paeds Account 1,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388518,830,mild / none
14/02/2024 09:54,Paeds Account 1,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388518,830,sp o2 >95% in air
14/02/2024 09:54,Paeds Account 1,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388518,830,70 - 120 bpm
14/02/2024 09:54,Paeds Account 1,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388518,830,no
14/02/2024 09:54,Paeds Account 1,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388518,853,presenting complaint
14/02/2024 09:54,Paeds Account 1,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388518,866,history of presenting complaint
14/02/2024 09:54,Paeds Account 1,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388518,875,examine for lymph nodes
14/02/2024 09:55,Paeds Account 1,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388518,897,check hydration status
14/02/2024 09:55,Paeds Account 1,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388518,902,past medical history
14/02/2024 09:56,Paeds Account 1,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388518,944,past surgical history
14/02/2024 09:56,Paeds Account 1,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388518,953,abdominal exam
14/02/2024 09:56,Paeds Account 1,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388518,962,ask birth history
14/02/2024 09:56,Paeds Account 1,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388518,989,check pupils
14/02/2024 09:56,Paeds Account 1,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388518,1002,vaccination history
14/02/2024 09:57,Paeds Account 1,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388518,1021,prescribed medications
14/02/2024 09:57,Paeds Account 1,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388518,1034,offer a patient information leaflet
14/02/2024 10:06,Paeds Account 2,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,388547,0,start scenario
14/02/2024 10:07,Paeds Account 2,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,388547,42,introduce yourself
14/02/2024 10:07,Paeds Account 2,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,388547,47,introduce yourself
14/02/2024 10:07,Paeds Account 2,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,388547,55,presenting complaint
14/02/2024 10:07,Paeds Account 2,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,388547,59,wash hands and apply ppe
14/02/2024 10:08,Paeds Account 2,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,388547,82,wash hands and apply ppe
14/02/2024 10:08,Paeds Account 2,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,388547,92,history of presenting complaint
14/02/2024 10:08,Paeds Account 2,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,388547,96,ask consent to examine sam
14/02/2024 10:08,Paeds Account 2,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,388547,130,observe airway and talk to patient
14/02/2024 10:09,Paeds Account 2,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,388547,147,look in patient's mouth with a tongue depressor
14/02/2024 10:09,Paeds Account 2,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,388547,166,observe respiratory rate and signs of respiratory distress
14/02/2024 10:10,Paeds Account 2,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,388547,200,auscultate lungs
14/02/2024 10:10,Paeds Account 2,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,388547,239,provide reassurance
14/02/2024 10:10,Paeds Account 2,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,388547,243,ask for cardiac monitoring
14/02/2024 10:10,Paeds Account 2,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,388547,251,take pulse (central)
14/02/2024 10:11,Paeds Account 2,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,388547,275,check temperature (tympanic)
14/02/2024 10:11,Paeds Account 2,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,388547,297,measure oxygen saturations & heart rate
14/02/2024 10:11,Paeds Account 2,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,388547,318,capillary refill time (central)
14/02/2024 10:12,Paeds Account 2,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,388547,349,normal
14/02/2024 10:12,Paeds Account 2,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,388547,349,> 30 breaths per min
14/02/2024 10:12,Paeds Account 2,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,388547,349,mild / none
14/02/2024 10:12,Paeds Account 2,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,388547,349,sp o2 >95% with oxygen
14/02/2024 10:12,Paeds Account 2,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,388547,349,> 120 bpm
14/02/2024 10:12,Paeds Account 2,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,388547,349,yes
14/02/2024 10:12,Paeds Account 2,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,388547,361,auscultate heart sounds
14/02/2024 10:12,Paeds Account 2,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,388547,367,non-rebreather mask (15 l/min)
14/02/2024 10:13,Paeds Account 2,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,388547,380,update on clinical plan
14/02/2024 10:13,Paeds Account 2,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,388547,400,past medical history
14/02/2024 10:13,Paeds Account 2,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,388547,434,past surgical history
14/02/2024 10:14,Paeds Account 2,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,388547,442,vaccination history
14/02/2024 10:14,Paeds Account 2,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,388547,446,prescribed medications
14/02/2024 10:14,Paeds Account 2,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,388547,448,allergies
14/02/2024 10:14,Paeds Account 2,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,388547,467,parental smoking and pets
14/02/2024 10:14,Paeds Account 2,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,388547,474,travel history
14/02/2024 10:14,Paeds Account 2,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,388547,476,family history
14/02/2024 10:14,Paeds Account 2,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,388547,487,"feeding, growth and nutrition"
14/02/2024 10:14,Paeds Account 2,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,388547,497,genito-urinary
14/02/2024 10:15,Paeds Account 2,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,388547,509,ask birth history
14/02/2024 10:15,Paeds Account 2,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,388547,522,measure blood pressure
14/02/2024 10:15,Paeds Account 2,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,388547,537,ask for peak flow
14/02/2024 10:16,Paeds Account 2,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,388547,584,situation option 1
14/02/2024 10:16,Paeds Account 2,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,388547,584,situation option 2
14/02/2024 10:16,Paeds Account 2,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,388547,584,situation option 4
14/02/2024 10:16,Paeds Account 2,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,388547,584,background option 1
14/02/2024 10:16,Paeds Account 2,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,388547,584,background option 2
14/02/2024 10:16,Paeds Account 2,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,388547,584,background option 3
14/02/2024 10:16,Paeds Account 2,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,388547,584,assessment option 2
14/02/2024 10:16,Paeds Account 2,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,388547,584,assessment option 3
14/02/2024 10:16,Paeds Account 2,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,388547,584,assessment option 4
14/02/2024 10:16,Paeds Account 2,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,388547,584,assessment option 5
14/02/2024 10:16,Paeds Account 2,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,388547,584,recommendation option 2
14/02/2024 10:16,Paeds Account 2,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,388547,605,paediatric asthma guidelines
14/02/2024 10:17,Paeds Account 2,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,388547,627,through oxygen
14/02/2024 10:17,Paeds Account 2,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,388547,634,ask for tips
14/02/2024 10:17,Paeds Account 2,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,388547,653,leave scenario
14/02/2024 10:31,Paeds Account 9,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388586,0,start scenario
14/02/2024 10:32,Paeds Account 9,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388586,62,presenting complaint
14/02/2024 10:32,Paeds Account 9,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388586,69,observe airway and talk to patient
14/02/2024 10:33,Paeds Account 9,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,388586,92,observe respiratory rate and signs of respiratory distress
